latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
-28.43095,-56.26888,345.65,0.51,0.49,2026-05-14,1705,SNPP,SNPP,n,2.0NRT,290.6,6.78,D
-28.42578,-56.26412,344.13,0.51,0.49,2026-05-14,1705,SNPP,SNPP,n,2.0NRT,291.6,7.12,D
-28.42632,-56.26944,333.76,0.51,0.49,2026-05-14,1705,SNPP,SNPP,n,2.0NRT,289.06,6.78,D
-28.60124,-59.56227,326.85,0.4,0.6,2026-05-14,1705,SNPP,SNPP,n,2.0NRT,287.22,1.64,D
-28.28417,-58.09588,367,0.33,0.55,2026-05-14,1705,SNPP,SNPP,h,2.0NRT,293.57,44.92,D
-28.28474,-58.10274,328.57,0.33,0.55,2026-05-14,1705,SNPP,SNPP,n,2.0NRT,291.43,72.37,D
-29.39412,-57.95502,326.25,0.33,0.55,2026-05-14,1705,SNPP,SNPP,n,2.0NRT,292.87,0.14,D
-29.22769,-56.7885,327.32,0.56,0.51,2026-05-14,1705,SNPP,SNPP,n,2.0NRT,292.72,5.21,D
-29.22183,-56.77728,337.07,0.56,0.51,2026-05-14,1705,SNPP,SNPP,n,2.0NRT,293.55,5.31,D
-29.22351,-56.77879,343.45,0.56,0.51,2026-05-14,1705,SNPP,SNPP,n,2.0NRT,294.25,6.93,D
-29.19155,-58.44502,338.15,0.35,0.57,2026-05-14,1705,SNPP,SNPP,n,2.0NRT,292.58,2.88,D
-32.63311,-60.3397,356.69,0.49,0.65,2026-05-14,1707,SNPP,SNPP,l,2.0NRT,288.65,11.12,D
-32.33644,-60.90417,335.09,0.52,0.67,2026-05-14,1707,SNPP,SNPP,n,2.0NRT,291.06,3.23,D
-33.67299,-59.39748,334.88,0.44,0.62,2026-05-14,1707,SNPP,SNPP,n,2.0NRT,290.88,23.7,D
-33.64382,-59.40465,333.88,0.44,0.62,2026-05-14,1707,SNPP,SNPP,n,2.0NRT,285.91,17.65,D
-28.47344,-62.69561,327.09,0.62,0.71,2026-05-14,1707,SNPP,SNPP,n,2.0NRT,292.58,4,D
-28.03943,-61.37783,340.58,0.51,0.66,2026-05-14,1707,SNPP,SNPP,n,2.0NRT,292.43,5.43,D
-26.65215,-60.84965,327.31,0.46,0.64,2026-05-14,1707,SNPP,SNPP,n,2.0NRT,290.01,3.15,D
-26.19886,-60.703,345.94,0.45,0.63,2026-05-14,1707,SNPP,SNPP,n,2.0NRT,289.99,6.52,D
-26.19294,-60.70353,345.22,0.45,0.63,2026-05-14,1707,SNPP,SNPP,n,2.0NRT,288.5,7.42,D
-24.36259,-63.03085,333.71,0.6,0.71,2026-05-14,1707,SNPP,SNPP,n,2.0NRT,292.29,4.83,D
-33.89997,-59.21782,350.13,0.43,0.62,2026-05-14,1707,SNPP,SNPP,n,2.0NRT,291.64,13.25,D
-33.90047,-59.2275,325.85,0.43,0.62,2026-05-14,1707,SNPP,SNPP,n,2.0NRT,290.37,9.41,D
-33.89413,-59.21827,367,0.43,0.62,2026-05-14,1707,SNPP,SNPP,h,2.0NRT,291.21,13.25,D
-33.89438,-59.22312,350.16,0.43,0.62,2026-05-14,1707,SNPP,SNPP,n,2.0NRT,289.63,9.41,D
-33.89477,-59.21591,334.62,0.43,0.62,2026-05-14,1707,SNPP,SNPP,n,2.0NRT,288.97,19.28,D
-33.89506,-59.22075,356.39,0.43,0.62,2026-05-14,1707,SNPP,SNPP,n,2.0NRT,293.88,26.57,D
-33.76361,-59.35828,327.46,0.44,0.62,2026-05-14,1707,SNPP,SNPP,n,2.0NRT,285.98,10.44,D
-33.76389,-59.36322,356.39,0.44,0.62,2026-05-14,1707,SNPP,SNPP,n,2.0NRT,291.77,8.18,D
-33.75773,-59.35873,367,0.44,0.62,2026-05-14,1707,SNPP,SNPP,h,2.0NRT,292.57,21.9,D
-33.74328,-59.3106,329.19,0.43,0.62,2026-05-14,1707,SNPP,SNPP,n,2.0NRT,288.14,3.43,D
-33.71334,-58.88424,333.51,0.41,0.61,2026-05-14,1707,SNPP,SNPP,n,2.0NRT,289.2,2.89,D
-33.67355,-59.40738,338.28,0.44,0.62,2026-05-14,1707,SNPP,SNPP,n,2.0NRT,289.3,11.86,D
-33.66711,-59.39793,331.69,0.44,0.62,2026-05-14,1707,SNPP,SNPP,n,2.0NRT,282.66,8,D
-33.66738,-59.40288,330.17,0.44,0.62,2026-05-14,1707,SNPP,SNPP,n,2.0NRT,276.78,8,D
-33.66683,-59.39302,356.7,0.44,0.62,2026-05-14,1707,SNPP,SNPP,l,2.0NRT,289.04,23.28,D
-33.66177,-59.40825,328.39,0.44,0.62,2026-05-14,1707,SNPP,SNPP,n,2.0NRT,284.58,6.53,D
-33.68897,-59.36665,367,0.44,0.62,2026-05-14,1707,SNPP,SNPP,h,2.0NRT,295.4,14.95,D
-33.68982,-59.38142,338.93,0.44,0.62,2026-05-14,1707,SNPP,SNPP,n,2.0NRT,288.41,3.26,D
-33.68309,-59.36708,350.57,0.44,0.62,2026-05-14,1707,SNPP,SNPP,n,2.0NRT,286.18,14.95,D
-33.68365,-59.37693,327.25,0.44,0.62,2026-05-14,1707,SNPP,SNPP,n,2.0NRT,285.66,3.26,D
-33.68393,-59.38184,332.82,0.44,0.62,2026-05-14,1707,SNPP,SNPP,n,2.0NRT,285.97,3.26,D
-33.67272,-59.39256,367,0.44,0.62,2026-05-14,1707,SNPP,SNPP,h,2.0NRT,309.01,76.1,D
-33.67327,-59.40244,367,0.44,0.62,2026-05-14,1707,SNPP,SNPP,h,2.0NRT,293.22,23.7,D
-33.6382,-59.41002,367,0.44,0.62,2026-05-14,1707,SNPP,SNPP,h,2.0NRT,292.38,23.44,D
-33.63177,-59.4006,367,0.44,0.62,2026-05-14,1707,SNPP,SNPP,h,2.0NRT,290.48,24.27,D
-33.6323,-59.41047,367,0.44,0.62,2026-05-14,1707,SNPP,SNPP,h,2.0NRT,292.15,23.25,D
-33.62588,-59.40105,367,0.44,0.62,2026-05-14,1707,SNPP,SNPP,h,2.0NRT,293.76,24.27,D
-33.62614,-59.40598,339.06,0.44,0.62,2026-05-14,1707,SNPP,SNPP,n,2.0NRT,287.35,24.27,D
-33.60796,-59.39748,335.03,0.44,0.62,2026-05-14,1707,SNPP,SNPP,n,2.0NRT,286.15,3.23,D
-32.63338,-60.3451,329.18,0.49,0.65,2026-05-14,1707,SNPP,SNPP,n,2.0NRT,286.36,6.14,D
-47.38465,-71.37479,329.24,0.43,0.38,2026-05-14,1841,SNPP,SNPP,n,2.0NRT,285.56,2.39,D
-39.7938,-62.70893,327.34,0.44,0.46,2026-05-14,1843,SNPP,SNPP,n,2.0NRT,287.86,2.16,D
-39.62488,-62.32822,326.64,0.46,0.47,2026-05-14,1843,SNPP,SNPP,n,2.0NRT,287.34,2.55,D
-39.65465,-62.70255,333.68,0.44,0.46,2026-05-14,1843,SNPP,SNPP,n,2.0NRT,287.23,4.68,D
-39.65581,-62.70765,332.71,0.44,0.46,2026-05-14,1843,SNPP,SNPP,n,2.0NRT,287.07,3.57,D
-39.11493,-67.14035,328.76,0.44,0.39,2026-05-14,1843,SNPP,SNPP,n,2.0NRT,291.18,2.02,D
-39.05674,-67.35421,330.08,0.44,0.38,2026-05-14,1843,SNPP,SNPP,n,2.0NRT,290.16,2.79,D
-39.06141,-67.37939,333.41,0.44,0.38,2026-05-14,1843,SNPP,SNPP,n,2.0NRT,290.78,2.24,D
-38.49969,-68.31862,334.31,0.42,0.37,2026-05-14,1843,SNPP,SNPP,n,2.0NRT,297.62,3.12,D
-33.76797,-58.60872,349.43,0.49,0.65,2026-05-14,1845,SNPP,SNPP,n,2.0NRT,288.9,11.19,D
-36.30526,-59.65388,329.28,0.38,0.58,2026-05-14,1845,SNPP,SNPP,n,2.0NRT,285.07,2.9,D
-38.2827,-68.58994,327.52,0.41,0.37,2026-05-14,1845,SNPP,SNPP,n,2.0NRT,295.52,1.24,D
-36.30557,-59.65477,325.01,0.38,0.59,2026-05-14,1845,SNPP,SNPP,n,2.0NRT,284.89,1.32,D
-38.08499,-68.7055,335.12,0.41,0.37,2026-05-14,1845,SNPP,SNPP,n,2.0NRT,299.05,3.06,D
-38.12885,-69.23911,331.42,0.4,0.37,2026-05-14,1845,SNPP,SNPP,n,2.0NRT,295.27,2.4,D
-37.8353,-67.76176,331.29,0.44,0.38,2026-05-14,1845,SNPP,SNPP,n,2.0NRT,294.81,3.29,D
-37.74282,-67.71249,332.52,0.44,0.38,2026-05-14,1845,SNPP,SNPP,n,2.0NRT,293.78,3.43,D
-37.61861,-68.12852,340.05,0.43,0.38,2026-05-14,1845,SNPP,SNPP,n,2.0NRT,295.06,9.17,D
-37.71647,-69.13226,342.35,0.4,0.37,2026-05-14,1845,SNPP,SNPP,n,2.0NRT,297.09,7.76,D
-37.42901,-69.17081,332.86,0.41,0.37,2026-05-14,1845,SNPP,SNPP,n,2.0NRT,295.63,4.02,D
-35.79317,-62.91054,341.45,0.52,0.5,2026-05-14,1845,SNPP,SNPP,n,2.0NRT,292.01,4.45,D
-35.79089,-62.9083,339.11,0.53,0.5,2026-05-14,1845,SNPP,SNPP,n,2.0NRT,291.04,9.4,D
-33.62215,-59.41066,358.1,0.45,0.63,2026-05-14,1845,SNPP,SNPP,n,2.0NRT,286.14,16.03,D
-33.21008,-59.66543,343.11,0.45,0.63,2026-05-14,1845,SNPP,SNPP,n,2.0NRT,288.9,7.31,D
-33.21138,-59.67025,344.87,0.45,0.63,2026-05-14,1845,SNPP,SNPP,n,2.0NRT,286.58,6.24,D
-33.20779,-59.6712,339.45,0.45,0.63,2026-05-14,1845,SNPP,SNPP,n,2.0NRT,288.12,3.52,D
-34.92284,-67.67036,328.65,0.48,0.4,2026-05-14,1845,SNPP,SNPP,n,2.0NRT,295.58,1.31,D
-34.92117,-67.66699,331.89,0.48,0.4,2026-05-14,1845,SNPP,SNPP,n,2.0NRT,297.72,2.98,D
-34.91381,-67.66907,327,0.48,0.4,2026-05-14,1845,SNPP,SNPP,n,2.0NRT,294.55,3.76,D
-32.62977,-60.34675,328.86,0.43,0.62,2026-05-14,1845,SNPP,SNPP,n,2.0NRT,286.66,5.27,D
-31.55406,-59.00938,329.43,0.54,0.68,2026-05-14,1845,SNPP,SNPP,n,2.0NRT,283.56,4.61,D
-32.16574,-61.38273,343.13,0.38,0.59,2026-05-14,1845,SNPP,SNPP,n,2.0NRT,289.34,2.8,D
-33.36241,-67.96111,337.97,0.49,0.41,2026-05-14,1845,SNPP,SNPP,n,2.0NRT,294.65,5.86,D
-33.48262,-69.15669,330.54,0.44,0.39,2026-05-14,1845,SNPP,SNPP,n,2.0NRT,293.79,0.31,D
-33.16132,-68.33656,335.11,0.48,0.4,2026-05-14,1845,SNPP,SNPP,n,2.0NRT,294.72,5.68,D
-33.08934,-68.41259,344.99,0.48,0.4,2026-05-14,1845,SNPP,SNPP,n,2.0NRT,292.99,4.59,D
-31.85581,-65.54439,340.05,0.46,0.47,2026-05-14,1845,SNPP,SNPP,n,2.0NRT,297.3,8.2,D
-31.95041,-68.26172,335.28,0.5,0.41,2026-05-14,1845,SNPP,SNPP,n,2.0NRT,295.64,4.72,D
-31.9684,-68.64278,334.13,0.48,0.4,2026-05-14,1845,SNPP,SNPP,n,2.0NRT,294.06,3.44,D
-29.2063,-57.73698,338.72,0.72,0.75,2026-05-14,1845,SNPP,SNPP,n,2.0NRT,289.02,13.14,D
-29.20847,-57.74454,343.97,0.72,0.75,2026-05-14,1845,SNPP,SNPP,n,2.0NRT,290.1,12.35,D
-29.01229,-57.65546,337.08,0.73,0.76,2026-05-14,1845,SNPP,SNPP,n,2.0NRT,288.41,5.99,D
-29.01658,-57.65559,328.48,0.73,0.76,2026-05-14,1845,SNPP,SNPP,n,2.0NRT,288.69,8.3,D
-28.99838,-57.64525,330.73,0.73,0.76,2026-05-14,1845,SNPP,SNPP,n,2.0NRT,284.28,5.25,D
-29.32451,-59.82656,344.67,0.55,0.68,2026-05-14,1845,SNPP,SNPP,n,2.0NRT,278.35,0.93,D
-37.08485,-69.47654,326.92,0.4,0.37,2026-05-14,1845,SNPP,SNPP,n,2.0NRT,295.93,1.72,D
-33.76649,-58.60336,356.48,0.5,0.65,2026-05-14,1845,SNPP,SNPP,l,2.0NRT,289.02,16.9,D
-33.90356,-59.22119,367,0.46,0.63,2026-05-14,1845,SNPP,SNPP,h,2.0NRT,293.23,13.36,D
-33.89648,-59.21844,367,0.46,0.63,2026-05-14,1845,SNPP,SNPP,h,2.0NRT,291.78,16.67,D
-35.22982,-65.25974,330.56,0.41,0.45,2026-05-14,1845,SNPP,SNPP,n,2.0NRT,297.63,3.06,D
-33.77671,-59.34895,325.73,0.45,0.63,2026-05-14,1845,SNPP,SNPP,n,2.0NRT,288.96,3.89,D
-33.77486,-59.35422,327.83,0.45,0.63,2026-05-14,1845,SNPP,SNPP,n,2.0NRT,289.05,8.59,D
-33.75377,-59.34608,343.14,0.45,0.63,2026-05-14,1845,SNPP,SNPP,n,2.0NRT,287.13,8.53,D
-33.77184,-59.48356,331.12,0.45,0.63,2026-05-14,1845,SNPP,SNPP,n,2.0NRT,286.55,2.86,D
-33.68948,-59.36503,351.16,0.45,0.63,2026-05-14,1845,SNPP,SNPP,n,2.0NRT,290.58,8.2,D
-33.66923,-59.38341,325.98,0.45,0.63,2026-05-14,1845,SNPP,SNPP,n,2.0NRT,289.81,4.05,D
-33.66216,-59.38068,341.84,0.45,0.63,2026-05-14,1845,SNPP,SNPP,n,2.0NRT,284.23,4.05,D
-33.6635,-59.38556,336.73,0.45,0.63,2026-05-14,1845,SNPP,SNPP,n,2.0NRT,287.45,4.05,D
-33.66531,-59.38354,367,0.45,0.63,2026-05-14,1845,SNPP,SNPP,h,2.0NRT,290.83,11.28,D
-33.62788,-59.4085,345.29,0.45,0.63,2026-05-14,1845,SNPP,SNPP,n,2.0NRT,291.49,16.03,D
-33.62656,-59.40361,357.32,0.45,0.63,2026-05-14,1845,SNPP,SNPP,l,2.0NRT,289.37,16.03,D
-33.62083,-59.40578,340.66,0.45,0.63,2026-05-14,1845,SNPP,SNPP,n,2.0NRT,281.05,16.03,D
-28.30881,-62.81534,338.02,0.39,0.6,2026-05-14,1847,SNPP,SNPP,n,2.0NRT,292.98,6.06,D
-26.50801,-60.9946,350.18,0.55,0.68,2026-05-14,1847,SNPP,SNPP,n,2.0NRT,292.92,10.33,D
-26.50684,-60.99398,350.51,0.55,0.68,2026-05-14,1847,SNPP,SNPP,n,2.0NRT,292.52,9.05,D
-28.38873,-62.6686,350.94,0.4,0.6,2026-05-14,1847,SNPP,SNPP,n,2.0NRT,294.29,6.13,D
-28.38974,-62.6727,348.76,0.4,0.6,2026-05-14,1847,SNPP,SNPP,n,2.0NRT,292.22,6.13,D
-25.88585,-60.78424,343.71,0.58,0.7,2026-05-14,1847,SNPP,SNPP,n,2.0NRT,291.37,23.14,D
-25.88737,-60.79016,355.52,0.58,0.7,2026-05-14,1847,SNPP,SNPP,n,2.0NRT,293.09,22.37,D
-25.88574,-60.78711,367,0.58,0.7,2026-05-14,1847,SNPP,SNPP,h,2.0NRT,295.75,32.9,D
-24.36307,-63.02877,343.75,0.47,0.64,2026-05-14,1847,SNPP,SNPP,n,2.0NRT,294.72,6.4,D
-28.99964,-61.77098,349.46,0.43,0.62,2026-05-14,1847,SNPP,SNPP,n,2.0NRT,288.88,3.76,D
-28.99397,-61.77277,334.79,0.43,0.62,2026-05-14,1847,SNPP,SNPP,n,2.0NRT,286.28,3.76,D
-28.9996,-61.77076,346.24,0.43,0.62,2026-05-14,1847,SNPP,SNPP,n,2.0NRT,289.2,3.68,D
-28.99393,-61.77256,332.36,0.43,0.62,2026-05-14,1847,SNPP,SNPP,n,2.0NRT,287.27,3.68,D
-28.19249,-61.34793,339.69,0.48,0.65,2026-05-14,1847,SNPP,SNPP,n,2.0NRT,291.13,4.48,D
-28.47472,-62.6937,367,0.4,0.6,2026-05-14,1847,SNPP,SNPP,h,2.0NRT,294.69,8.74,D
-28.47572,-62.69775,367,0.4,0.6,2026-05-14,1847,SNPP,SNPP,h,2.0NRT,294.22,8.74,D
-28.47712,-62.69413,367,0.4,0.6,2026-05-14,1847,SNPP,SNPP,h,2.0NRT,295.05,6.13,D
-28.4781,-62.69819,333.06,0.4,0.6,2026-05-14,1847,SNPP,SNPP,n,2.0NRT,292.7,6.13,D
-28.47167,-62.6958,337.45,0.4,0.6,2026-05-14,1847,SNPP,SNPP,n,2.0NRT,291.12,5.11,D
-28.39521,-62.67102,338.57,0.4,0.6,2026-05-14,1847,SNPP,SNPP,n,2.0NRT,295.02,6.13,D
-27.85579,-57.32108,303.62,0.36,0.57,2026-05-15,0421,SNPP,SNPP,n,2.0NRT,282.34,0.83,N
-26.50512,-60.99783,302.99,0.63,0.72,2026-05-15,0421,SNPP,SNPP,n,2.0NRT,280.23,1.3,N
-26.42158,-61.28308,296.58,0.65,0.73,2026-05-15,0421,SNPP,SNPP,n,2.0NRT,271.65,2.03,N
-30.16273,-57.58408,315.2,0.33,0.55,2026-05-15,0423,SNPP,SNPP,n,2.0NRT,279.16,0.65,N
-33.25555,-60.28895,317.53,0.4,0.6,2026-05-15,0423,SNPP,SNPP,n,2.0NRT,281.81,1.52,N
-33.25664,-60.28476,300.53,0.4,0.6,2026-05-15,0423,SNPP,SNPP,n,2.0NRT,280.98,1.52,N
-33.36477,-60.16356,311.52,0.39,0.59,2026-05-15,0423,SNPP,SNPP,n,2.0NRT,280.67,1.09,N
-33.36584,-60.15932,308.43,0.39,0.59,2026-05-15,0423,SNPP,SNPP,n,2.0NRT,281.18,1.09,N
-33.36797,-60.15096,308.75,0.39,0.59,2026-05-15,0423,SNPP,SNPP,n,2.0NRT,281.62,2.43,N
-33.37441,-60.14877,334.9,0.39,0.59,2026-05-15,0423,SNPP,SNPP,n,2.0NRT,280.13,2.15,N
-33.37122,-60.1613,302.78,0.39,0.59,2026-05-15,0423,SNPP,SNPP,n,2.0NRT,280.21,1.09,N
-33.37547,-60.14462,304.58,0.39,0.59,2026-05-15,0423,SNPP,SNPP,n,2.0NRT,278.99,2.15,N
-33.36415,-60.16026,297.04,0.39,0.59,2026-05-15,0423,SNPP,SNPP,n,2.0NRT,280.21,1.25,N
-33.36954,-60.16219,334.06,0.39,0.59,2026-05-15,0423,SNPP,SNPP,n,2.0NRT,282.05,2.85,N
-33.37389,-60.14556,328.5,0.39,0.59,2026-05-15,0423,SNPP,SNPP,n,2.0NRT,280.19,1.79,N
-33.37281,-60.14969,299.21,0.39,0.59,2026-05-15,0423,SNPP,SNPP,n,2.0NRT,279.25,3.77,N
-33.37925,-60.14753,324.56,0.39,0.59,2026-05-15,0423,SNPP,SNPP,n,2.0NRT,275.7,1.79,N
-34.14522,-58.98743,306.1,0.32,0.55,2026-05-15,0423,SNPP,SNPP,n,2.0NRT,280.08,0.91,N
-34.15018,-58.98923,317.8,0.32,0.55,2026-05-15,0423,SNPP,SNPP,n,2.0NRT,280.09,0.91,N
-34.85597,-57.89709,322.61,0.54,0.51,2026-05-15,0423,SNPP,SNPP,n,2.0NRT,280.23,2.23,N
-34.62386,-58.96883,306.11,0.62,0.54,2026-05-15,0423,SNPP,SNPP,n,2.0NRT,276.08,1.6,N
-30.16357,-57.5806,303.03,0.33,0.55,2026-05-15,0423,SNPP,SNPP,n,2.0NRT,278.55,0.65,N
-30.79984,-58.04247,299.24,0.34,0.56,2026-05-15,0423,SNPP,SNPP,n,2.0NRT,278.3,0.67,N
-30.79906,-58.04327,300.95,0.34,0.56,2026-05-15,0423,SNPP,SNPP,n,2.0NRT,278.29,0.62,N
-38.49595,-68.32501,316.57,0.72,0.76,2026-05-15,0425,SNPP,SNPP,n,2.0NRT,272.47,2.48,N
-38.08353,-68.70667,298.46,0.77,0.78,2026-05-15,0425,SNPP,SNPP,n,2.0NRT,260.28,1.17,N
-38.74237,-68.84266,314.39,0.75,0.77,2026-05-15,0425,SNPP,SNPP,n,2.0NRT,262.01,1.6,N
-25.88524,-60.79074,311.68,0.41,0.61,2026-05-15,0601,SNPP,SNPP,n,2.0NRT,283.23,0.89,N
-25.89095,-60.79136,296.78,0.41,0.61,2026-05-15,0601,SNPP,SNPP,n,2.0NRT,281.03,0.89,N
-26.42709,-61.28408,315.55,0.39,0.59,2026-05-15,0601,SNPP,SNPP,n,2.0NRT,281.02,2.13,N
-25.40004,-63.32665,303.85,0.57,0.52,2026-05-15,0601,SNPP,SNPP,n,2.0NRT,282.62,1.32,N
-27.07233,-61.1022,307.13,0.4,0.6,2026-05-15,0603,SNPP,SNPP,n,2.0NRT,280.56,0.93,N
-29.45957,-61.93174,315.51,0.38,0.59,2026-05-15,0603,SNPP,SNPP,n,2.0NRT,277.05,1.08,N
-29.4599,-61.92768,297.31,0.38,0.59,2026-05-15,0603,SNPP,SNPP,n,2.0NRT,276.3,1.08,N
-29.45336,-61.93113,313.51,0.38,0.59,2026-05-15,0603,SNPP,SNPP,n,2.0NRT,277.38,1.13,N
-29.45889,-61.93171,320.88,0.38,0.59,2026-05-15,0603,SNPP,SNPP,n,2.0NRT,277.68,1.26,N
-29.45919,-61.92763,296.54,0.38,0.59,2026-05-15,0603,SNPP,SNPP,n,2.0NRT,276.06,1.26,N
-29.46473,-61.92821,307.03,0.38,0.59,2026-05-15,0603,SNPP,SNPP,n,2.0NRT,276.56,1.26,N
-32.98372,-60.69897,304.64,0.48,0.65,2026-05-15,0603,SNPP,SNPP,n,2.0NRT,277.51,0.98,N
-33.36487,-60.16257,299.47,0.52,0.67,2026-05-15,0603,SNPP,SNPP,n,2.0NRT,279.39,1.67,N
-33.3712,-60.16309,305.57,0.52,0.67,2026-05-15,0603,SNPP,SNPP,n,2.0NRT,280.27,1.86,N
-33.37176,-60.15139,299.01,0.52,0.67,2026-05-15,0603,SNPP,SNPP,n,2.0NRT,279.68,3.06,N
-33.37838,-60.14595,307.07,0.52,0.67,2026-05-15,0603,SNPP,SNPP,n,2.0NRT,278.08,1.94,N
-34.15048,-58.9889,324.6,0.61,0.71,2026-05-15,0603,SNPP,SNPP,n,2.0NRT,279.39,3.37,N
-29.45404,-61.93118,319.3,0.38,0.59,2026-05-15,0603,SNPP,SNPP,n,2.0NRT,277.82,1.08,N
-29.62343,-66.84273,326.14,0.4,0.44,2026-05-15,0603,SNPP,SNPP,n,2.0NRT,280.39,3.11,N
-34.85773,-57.89661,308.65,0.71,0.75,2026-05-15,0605,SNPP,SNPP,n,2.0NRT,278.84,2.42,N
-31.78213,-58.15508,342.92,0.67,0.74,2026-05-15,1645,SNPP,SNPP,n,2.0NRT,289.23,9.32,D
-31.72753,-58.1953,334.21,0.68,0.74,2026-05-15,1645,SNPP,SNPP,n,2.0NRT,287.89,8.54,D
-36.42022,-58.84327,325.34,0.78,0.78,2026-05-15,1645,SNPP,SNPP,n,2.0NRT,286.91,4.53,D
-36.41282,-58.84333,329.27,0.78,0.78,2026-05-15,1645,SNPP,SNPP,n,2.0NRT,286.52,5.91,D
-31.78642,-58.15526,330.91,0.67,0.74,2026-05-15,1645,SNPP,SNPP,n,2.0NRT,289.41,4.53,D
-36.41915,-58.84454,345.11,0.78,0.78,2026-05-15,1645,SNPP,SNPP,n,2.0NRT,287.84,7.42,D
-27.43678,-57.69205,367,0.59,0.7,2026-05-15,1648,SNPP,SNPP,h,2.0NRT,291.96,11.37,D
-29.56245,-57.94424,344.22,0.63,0.72,2026-05-15,1648,SNPP,SNPP,n,2.0NRT,292.61,6.39,D
-29.41566,-57.0947,338.41,0.56,0.69,2026-05-15,1648,SNPP,SNPP,n,2.0NRT,292.42,6.88,D
-29.08176,-58.61351,326.42,0.69,0.74,2026-05-15,1648,SNPP,SNPP,n,2.0NRT,292.89,2.87,D
-29.05115,-58.04927,329.53,0.63,0.72,2026-05-15,1648,SNPP,SNPP,n,2.0NRT,293.55,4.27,D
-28.63229,-56.17959,325.87,0.49,0.65,2026-05-15,1648,SNPP,SNPP,n,2.0NRT,292.02,4.72,D
-28.62582,-56.17489,325.74,0.49,0.65,2026-05-15,1648,SNPP,SNPP,n,2.0NRT,291.5,2.82,D
-28.46474,-56.93885,327.09,0.54,0.68,2026-05-15,1648,SNPP,SNPP,n,2.0NRT,290.56,3.21,D
-28.189,-56.15982,330.72,0.48,0.65,2026-05-15,1648,SNPP,SNPP,n,2.0NRT,291.6,4.01,D
-27.9278,-56.10701,340.76,0.48,0.64,2026-05-15,1648,SNPP,SNPP,n,2.0NRT,291.9,3.99,D
-27.90488,-57.47908,325.02,0.58,0.69,2026-05-15,1648,SNPP,SNPP,n,2.0NRT,290.26,4.11,D
-27.90588,-57.4779,328.09,0.58,0.69,2026-05-15,1648,SNPP,SNPP,n,2.0NRT,291.79,5.78,D
-27.71799,-55.6405,325.19,0.45,0.63,2026-05-15,1648,SNPP,SNPP,n,2.0NRT,290.27,2.06,D
-27.46995,-54.73409,335.09,0.39,0.59,2026-05-15,1648,SNPP,SNPP,n,2.0NRT,290.99,2.82,D
-27.36739,-55.53387,331.93,0.44,0.62,2026-05-15,1648,SNPP,SNPP,n,2.0NRT,290.19,2.47,D
-27.43642,-57.68583,333.35,0.59,0.7,2026-05-15,1648,SNPP,SNPP,n,2.0NRT,291.45,11.37,D
-27.43051,-57.69872,345.83,0.59,0.7,2026-05-15,1648,SNPP,SNPP,n,2.0NRT,291.58,7.04,D
-27.27225,-55.34615,335.02,0.42,0.61,2026-05-15,1648,SNPP,SNPP,n,2.0NRT,291.04,2.27,D
-27.43338,-57.69743,367,0.59,0.7,2026-05-15,1648,SNPP,SNPP,h,2.0NRT,293.38,17.46,D
-27.21068,-55.45193,328.49,0.43,0.62,2026-05-15,1648,SNPP,SNPP,n,2.0NRT,290.93,2.56,D
-27.36062,-57.70251,337.18,0.59,0.7,2026-05-15,1648,SNPP,SNPP,n,2.0NRT,289.92,7.4,D
-27.11506,-54.30733,330.21,0.36,0.58,2026-05-15,1648,SNPP,SNPP,n,2.0NRT,290.75,2.94,D
-26.94664,-55.26707,326.28,0.42,0.61,2026-05-15,1648,SNPP,SNPP,n,2.0NRT,291.37,2.94,D
-26.94697,-55.2715,331.8,0.42,0.61,2026-05-15,1648,SNPP,SNPP,n,2.0NRT,289.56,2.94,D
-26.9456,-55.27021,348.19,0.41,0.61,2026-05-15,1648,SNPP,SNPP,n,2.0NRT,290.61,5.91,D
-25.01725,-59.41584,327.73,0.71,0.75,2026-05-15,1650,SNPP,SNPP,n,2.0NRT,288.51,4.8,D
-36.418,-57.21598,331.07,0.57,0.52,2026-05-15,1826,SNPP,SNPP,n,2.0NRT,287.85,4.53,D
-34.10159,-58.64146,326.5,0.54,0.51,2026-05-15,1826,SNPP,SNPP,n,2.0NRT,291.94,3.58,D
-34.14943,-58.98472,334.38,0.52,0.5,2026-05-15,1826,SNPP,SNPP,n,2.0NRT,292.37,3.59,D
-30.8776,-57.99971,352.91,0.35,0.56,2026-05-15,1828,SNPP,SNPP,n,2.0NRT,292.03,4.49,D
-33.9061,-59.22234,339.76,0.51,0.49,2026-05-15,1828,SNPP,SNPP,n,2.0NRT,293.92,4.5,D
-33.9016,-59.22378,326,0.51,0.49,2026-05-15,1828,SNPP,SNPP,n,2.0NRT,293.68,4.5,D
-33.90342,-59.22662,339.23,0.51,0.49,2026-05-15,1828,SNPP,SNPP,n,2.0NRT,293.49,4.53,D
-33.53269,-59.51511,327.53,0.5,0.49,2026-05-15,1828,SNPP,SNPP,n,2.0NRT,287.34,19.87,D
-33.52699,-59.51116,336.04,0.5,0.49,2026-05-15,1828,SNPP,SNPP,n,2.0NRT,291.39,19.87,D
-33.52822,-59.51652,346.39,0.5,0.49,2026-05-15,1828,SNPP,SNPP,n,2.0NRT,299.42,19.87,D
